tariff_id;credit_sum;monthly_income;open_account_flg
1_6;11536.17;23000.0;0
1_19;51653.7;70000.0;1
1_43;19775.53;36000.0;0
1_1;11429.0;35000.0;0
1_1;40789.0;70000.0;0
1_1;57488.0;65000.0;0
1_1;27878.0;40000.0;0
1_4;28869.0;25000.0;0
1_1;20508.0;30000.0;1
1_1;20968.0;25000.0;0
1_6;52989.0;45000.0;0
1_6;23786.67;20000.0;1
1_1;28568.0;28000.0;0
1_1;25888.0;21500.0;0
1_6;40089.0;32000.0;0
1_1;16438.0;35000.0;0
1_1;78678.0;70000.0;0
1_1;30968.0;25000.0;0
1_32;20095.0;35000.0;0
1_44;49990.0;25000.0;0
1_43;18890.0;75000.0;1
1_4;8990.0;35000.0;1
1_6;60278.0;30000.0;0
1_1;61668.9;43000.0;0
1_3;27185.0;45000.0;0
1_9;18868.0;47000.0;1
1_44;13579.0;20000.0;0
1_1;19680.68;17000.0;0
1_1;20564.44;30000.0;0
1_5;18990.0;45000.0;0
1_5;15990.0;25000.0;0
1_32;25628.89;36000.0;0
1_32;46300.0;40000.0;1
1_1;25518.0;50000.0;0
1_43;24189.0;50000.0;0
1_4;16498.0;19000.0;0
1_32;25682.0;35000.0;0
1_6;16180.0;49000.0;0
1_6;21389.02;55000.0;0
1_6;11539.0;35000.0;0
1_4;36990.0;65000.0;1
1_6;19589.0;40000.0;0
1_32;16515.0;22000.0;0
1_1;13990.0;50000.0;0
1_1;14780.0;55000.0;1
1_1;26570.0;70000.0;0
1_6;14969.0;25000.0;0
1_1;20238.0;25000.0;0
1_9;13490.4;13000.0;0
1_1;55720.0;70000.0;0
1_44;26286.0;80000.0;0
1_4;9470.0;70000.0;1
1_1;29285.0;40000.0;0
1_6;22990.0;40000.0;0
1_1;68989.0;175000.0;0
1_0;18990.0;50000.0;0
1_32;28128.0;25000.0;0
1_5;35991.0;34000.0;0
1_1;29038.0;60000.0;1
1_1;15538.0;25000.0;0
1_1;74968.0;60000.0;1
1_1;8989.0;37000.0;0
1_6;15508.0;20000.0;0
1_32;24191.0;35000.0;0
1_1;8984.0;20000.0;0
1_1;18168.0;14000.0;0
1_2;37990.0;60000.0;0
1_0;86980.0;35000.0;1
1_1;13488.64;30000.0;0
1_4;12294.32;34000.0;0
1_1;29508.0;37000.0;1
1_43;29632.22;20000.0;0
1_1;34558.0;40000.0;0
1_7;10308.51;60000.0;1
1_43;15937.0;20000.0;0
1_6;57788.9;65000.0;0
1_32;15652.0;50000.0;0
1_3;58568.0;45000.0;0
1_6;45468.0;35000.0;0
1_0;14990.0;28000.0;0
1_1;31778.0;20000.0;0
1_32;39444.44;35000.0;1
1_1;16179.0;52000.0;0
1_6;57990.0;100000.0;0
1_9;13508.0;47000.0;1
1_1;13759.0;12000.0;0
1_4;14869.0;50000.0;0
1_1;14989.0;45000.0;0
1_1;30668.0;30000.0;0
1_1;14078.0;25000.0;0
1_4;9112.5;18500.0;0
1_1;44389.0;20000.0;0
1_4;57668.0;85000.0;0
1_43;15019.15;13000.0;0
1_6;14808.0;30000.0;0
1_6;11078.0;35000.0;1
1_1;11560.0;10000.0;0
1_32;45576.0;45000.0;1
1_6;14521.11;55000.0;0
1_6;15260.0;33000.0;1
1_16;30672.0;20000.0;0
1_1;11079.0;31000.0;0
1_43;9780.0;26000.0;0
1_17;52272.0;60000.0;0
1_21;26195.4;18000.0;0
1_1;4471.0;48000.0;0
1_1;15618.0;20000.0;0
1_1;14897.78;25000.0;0
1_1;9429.0;20000.0;0
1_1;59648.0;80000.0;0
1_43;13258.0;17900.0;1
1_3;7200.0;30000.0;1
1_9;6490.0;23000.0;0
1_1;57789.0;75000.0;0
1_1;28975.0;67000.0;1
1_1;27388.0;30000.0;0
1_1;7638.0;22000.0;1
1_7;7113.54;30000.0;0
1_6;68989.0;50000.0;0
1_1;20269.0;29000.0;0
1_6;21129.0;30000.0;0
1_7;12818.0;20000.0;0
1_4;21128.0;30000.0;0
1_32;18357.0;15000.0;0
1_1;19192.0;30000.0;0
1_1;67650.0;40000.0;0
1_6;8990.0;35000.0;0
1_1;32358.0;47000.0;0
1_6;21667.0;28000.0;0
1_6;57769.0;50000.0;0
1_44;44990.0;45000.0;0
1_6;15231.71;30000.0;0
1_6;32649.0;35000.0;0
1_5;23390.0;95000.0;1
1_1;53017.0;25000.0;1
1_4;23579.0;35000.0;0
1_1;9929.0;30000.0;0
1_6;30975.0;28000.0;0
1_4;43370.0;50000.0;0
1_1;74089.0;80000.0;0
1_6;15135.23;20000.0;0
1_1;38598.3;45000.0;0
1_1;14828.0;37000.0;0
1_1;17230.0;35000.0;0
1_6;6909.0;20000.0;1
1_6;12469.0;40000.0;0
1_5;52158.0;40000.0;1
1_4;28978.0;20000.0;0
1_1;15729.0;40000.0;0
1_32;40041.0;69200.0;0
1_1;15869.0;30000.0;0
1_1;64068.0;60000.0;0
1_6;8990.0;45000.0;0
1_0;28580.0;38000.0;0
1_43;11678.0;40000.0;0
1_6;14225.0;45000.0;0
1_1;15618.0;30000.0;1
1_32;30671.0;26000.0;0
1_1;8018.0;24000.0;0
1_1;15978.0;21000.0;0
1_1;27828.0;40000.0;0
1_9;16919.0;52000.0;0
1_16;26091.0;35000.0;0
1_32;19480.0;40000.0;1
1_6;16669.0;40000.0;0
1_6;13818.0;20000.0;0
1_7;8979.0;30000.0;0
1_1;6690.0;31000.0;0
1_7;11259.0;23000.0;0
1_16;26091.0;25000.0;1
1_1;32971.0;70000.0;1
1_1;27730.0;37000.0;0
1_1;11708.0;40000.0;0
1_1;14998.0;25000.0;0
1_1;14318.0;25000.0;0
1_4;10215.0;30000.0;0
1_6;51279.0;60000.0;0
1_6;15143.33;35000.0;1
1_22;18891.0;27000.0;0
1_16;29691.0;50000.0;0
1_1;6085.36;25000.0;0
1_6;16389.0;47000.0;0
1_6;23159.0;85000.0;0
1_1;4143.0;17000.0;0
1_32;34698.0;60000.0;0
1_32;16759.0;28000.0;1
1_1;13859.0;25000.0;0
1_32;23209.0;30000.0;0
1_32;16126.0;25000.0;1
1_32;27103.0;53000.0;0
1_7;20719.0;30000.0;0
1_32;19649.0;28000.0;1
1_7;7721.11;10000.0;1
1_6;23990.0;25000.0;0
1_1;42990.0;30000.0;0
1_6;24720.0;25000.0;1
1_6;47078.0;40000.0;0
1_6;27477.17;19000.0;0
1_4;15992.0;75000.0;0
1_1;11019.0;35000.0;1
1_9;73270.0;20000.0;0
1_3;17427.0;80000.0;0
1_1;53280.0;130000.0;1
1_1;34769.0;42000.0;0
1_1;77079.0;200000.0;0
1_1;48978.0;31000.0;0
1_6;26142.22;19000.0;0
1_1;22990.0;50000.0;0
1_1;33211.0;23000.0;1
1_16;40482.0;150000.0;0
1_1;5689.0;19000.0;0
1_1;11659.0;15000.0;0
1_5;20990.0;30000.0;0
1_6;49168.0;40000.0;0
1_1;24975.56;30000.0;0
1_1;22708.0;35000.0;0
1_6;21990.0;30000.0;0
1_4;9187.0;45000.0;0
1_32;36267.0;25000.0;0
1_19;17091.0;25000.0;0
1_5;36891.0;45000.0;0
1_4;15438.0;85000.0;0
1_1;4041.0;100000.0;1
1_6;54748.0;60000.0;0
1_32;15692.0;25000.0;1
1_32;35470.0;33000.0;0
1_9;16489.0;60000.0;0
1_5;43700.0;50000.0;1
1_32;29594.0;30000.0;1
1_1;12618.0;26000.0;0
1_5;26955.0;50000.0;0
1_19;21051.9;30000.0;0
1_1;27279.0;27000.0;1
1_6;53189.0;55000.0;0
1_21;16928.0;24000.0;0
1_1;13423.0;25000.0;0
1_6;44289.0;25000.0;0
1_6;8080.0;25000.0;0
1_1;72625.0;45000.0;0
1_6;21373.86;40000.0;1
1_6;12990.0;30000.0;0
1_5;31992.0;20000.0;0
1_1;55489.0;80000.0;0
1_1;19539.0;50000.0;0
1_43;28318.0;25000.0;0
1_32;20532.0;60000.0;1
1_1;22078.0;60000.0;0
1_5;10691.0;45000.0;0
1_1;45156.0;50000.0;0
1_6;17297.0;14000.0;1
1_1;13248.0;20000.0;0
1_9;23490.0;60000.0;0
1_5;9990.0;22000.0;0
1_1;28108.0;25000.0;0
1_1;6729.0;24000.0;1
1_6;31118.0;16400.0;0
1_1;21108.0;60000.0;0
1_5;21111.2;35000.0;0
1_6;10808.0;14000.0;1
1_6;17066.0;75000.0;0
1_6;14319.0;50000.0;0
1_6;21969.0;40000.0;0
1_1;14808.0;100000.0;1
1_1;21518.0;20000.0;0
1_32;19863.0;25000.0;1
1_32;24038.0;65000.0;1
1_1;43089.0;25000.0;0
1_16;44991.0;80000.0;0
1_6;26713.0;40000.0;0
1_6;27679.0;25000.0;0
1_19;34481.7;40000.0;0
1_1;25568.0;60000.0;0
1_19;17551.8;26000.0;0
1_1;60188.0;60000.0;1
1_4;32369.0;49350.0;0
1_3;28185.0;116000.0;0
1_5;29691.0;90000.0;0
1_6;46478.0;23000.0;0
1_1;11570.0;10000.0;0
1_1;14818.0;23000.0;0
1_6;26789.0;20000.0;0
1_32;15769.0;20000.0;1
1_1;13968.0;35000.0;0
1_1;7192.0;60000.0;0
1_6;20930.68;33000.0;0
1_1;16208.0;25000.0;0
1_32;17070.0;20000.0;1
1_1;30678.0;38000.0;0
1_22;32383.8;70000.0;0
1_6;45578.0;45000.0;0
1_1;21134.09;35000.0;0
1_1;56004.0;110000.0;0
1_6;29578.0;35000.0;1
1_1;10390.0;21000.0;0
1_1;15659.0;30000.0;0
1_3;9787.0;60000.0;1
1_4;35380.0;35000.0;0
1_6;48068.0;30000.0;0
1_6;72154.0;50000.0;0
1_1;7430.0;30000.0;1
1_1;18539.0;30000.0;0
1_6;48159.0;45000.0;0
1_6;18018.0;25000.0;0
1_1;26118.0;30000.0;0
1_1;12709.0;18000.0;0
1_43;21276.6;35000.0;0
1_1;29685.0;35000.0;0
1_4;32650.0;63000.0;0
1_1;23569.0;25000.0;0
1_19;11821.0;85000.0;1
1_6;15528.0;25000.0;0
1_32;26494.0;39000.0;0
1_5;17668.0;30000.0;0
1_6;13708.0;20000.0;0
1_6;14268.0;15000.0;0
1_1;62779.0;45000.0;0
1_6;20680.0;30000.0;0
1_32;15652.0;20000.0;1
1_6;17108.0;13000.0;1
1_1;4234.04;20000.0;0
1_1;66275.0;48000.0;0
1_9;35991.0;25000.0;0
1_16;30591.0;27000.0;0
1_6;64778.9;35000.0;0
1_5;21331.0;22000.0;0
1_19;19026.9;40000.0;0
1_4;3077.0;8900.0;1
1_32;24061.0;10000.0;0
1_32;17767.0;35000.0;0
1_6;18539.0;70000.0;0
1_5;21330.0;50000.0;0
1_44;59990.0;48000.0;0
1_1;15563.0;50000.0;0
1_1;17398.0;35000.0;0
1_32;18177.0;20000.0;1
1_1;6729.0;18000.0;0
1_6;16099.0;32000.0;0
1_4;8178.0;23000.0;0
1_7;18608.0;25000.0;0
1_1;6039.0;25000.0;0
1_2;16912.8;20000.0;0
1_6;30318.0;21000.0;0
1_43;20968.0;18500.0;0
1_1;12569.0;35000.0;1
1_1;38854.0;30000.0;0
1_1;45487.0;125000.0;0
1_1;21052.0;30000.0;0
1_1;24294.32;35000.0;0
1_1;27319.0;28000.0;0
1_1;24180.0;47000.0;0
1_24;40151.7;36000.0;0
1_1;22758.0;30000.0;0
1_1;12018.0;25000.0;0
1_6;28289.0;50000.0;0
1_6;33168.0;20000.0;0
1_3;16128.0;35000.0;0
1_6;59779.0;40000.0;0
1_1;23237.0;40000.0;1
1_1;9878.0;13000.0;1
1_6;22709.0;30000.0;0
1_7;39089.0;36000.0;0
1_32;27449.0;25000.0;0
1_32;15501.0;20000.0;1
1_4;12990.0;25000.0;0
1_4;57789.0;80000.0;0
1_5;28864.0;90000.0;1
1_1;20468.0;35000.0;0
1_6;16227.0;30000.0;0
1_1;65990.0;75000.0;0
1_6;20481.0;30000.0;1
1_1;16369.0;25000.0;1
1_1;34669.0;45000.0;0
1_6;20159.0;30000.0;1
1_1;11760.0;21000.0;0
1_44;4849.0;12000.0;0
1_1;10480.0;25000.0;0
1_6;22990.0;42000.0;0
1_1;12039.0;20000.0;0
1_6;16543.18;25000.0;0
1_6;53239.0;34500.0;0
1_1;18776.0;85000.0;0
1_1;25858.0;23000.0;0
1_16;21141.0;30000.0;0
1_4;30078.0;37000.0;0
1_6;45270.0;65000.0;0
1_1;23290.0;35000.0;0
1_1;43479.0;50000.0;1
1_1;21969.0;21000.0;0
1_32;15444.0;20000.0;0
1_32;17686.0;45000.0;1
1_6;54891.0;42000.0;0
1_1;15707.0;20000.0;1
1_32;29308.0;35000.0;0
1_22;39942.0;32000.0;0
1_1;13968.0;20000.0;0
1_1;8299.0;35000.0;1
1_3;21298.89;36000.0;0
1_43;13168.0;11000.0;0
1_1;41380.0;38000.0;0
1_1;14560.23;38000.0;1
1_6;19036.0;23000.0;1
1_1;18335.0;85000.0;0
1_1;12841.1;38000.0;0
1_4;29990.0;50000.0;0
1_1;13620.0;30000.0;0
1_1;12618.0;20000.0;0
1_6;29768.0;30000.0;0
1_1;10738.0;15000.0;0
1_6;7273.0;25000.0;1
1_6;17359.0;20000.0;0
1_1;15759.0;13640.0;0
1_1;57789.0;60000.0;0
1_1;31958.0;25000.0;0
1_1;24108.0;30000.0;0
1_1;15598.89;19000.0;0
1_4;24318.0;40000.0;0
1_32;29442.0;50000.0;1
1_23;21080.0;50000.0;0
1_9;79191.0;20000.0;0
1_1;16980.0;20000.0;0
1_1;3308.0;15000.0;1
1_1;17488.0;85000.0;0
1_0;46990.0;25000.0;0
1_2;10995.0;50000.0;0
1_6;67989.0;70000.0;0
1_6;30468.0;20000.0;1
1_43;16068.0;25000.0;0
1_19;38871.9;75000.0;0
1_32;29957.0;76000.0;0
1_6;13087.0;15000.0;0
1_1;12509.0;20000.0;1
1_32;15046.0;45000.0;0
1_1;60078.0;40000.0;1
1_6;28678.0;30000.0;0
1_6;20017.0;22000.0;0
1_1;13777.0;23000.0;0
1_1;19529.0;40000.0;0
1_6;15019.0;13000.0;0
1_6;34059.0;30000.0;0
1_5;35070.0;80000.0;0
1_32;21069.0;50000.0;1
1_9;35980.0;27000.0;0
1_1;53189.0;60000.0;0
1_1;16718.0;40000.0;0
1_1;32088.0;20000.0;0
1_6;8990.0;40000.0;0
1_6;20519.0;50000.0;0
1_32;19025.0;25000.0;0
1_1;15708.0;20000.0;1
1_6;14282.95;17000.0;1
1_32;17052.0;40000.0;0
1_1;5688.0;18000.0;1
1_32;19427.0;22000.0;0
1_6;18209.0;15000.0;0
1_1;9059.0;15300.0;1
1_44;10990.0;35000.0;0
1_32;26511.0;20000.0;0
1_1;29659.0;27000.0;0
1_1;20819.0;25000.0;0
1_91;39462.0;55000.0;0
1_1;24180.0;25000.0;0
1_5;56890.0;50000.0;0
1_1;15489.0;36000.0;0
1_1;45360.0;23000.0;1
1_6;44329.0;40000.0;0
1_1;16941.1;20000.0;0
1_1;40388.0;80000.0;0
1_5;61990.0;44000.0;1
1_5;11170.0;30000.0;0
1_19;12943.8;50000.0;0
1_6;83967.0;80000.0;0
1_32;25854.0;40500.0;0
1_1;20788.0;40000.0;0
1_6;29589.0;28000.0;0
1_3;5445.74;30000.0;1
1_1;59268.0;60000.0;1
1_6;30458.0;27000.0;0
1_32;27894.0;54000.0;0
1_1;11659.0;20000.0;0
1_44;56489.0;70000.0;0
1_6;45988.0;25000.0;0
1_1;7069.0;15000.0;0
1_1;16430.0;40000.0;0
1_6;9580.0;25000.0;0
1_1;70179.0;80000.0;0
1_9;32280.0;43000.0;0
1_1;20598.89;85000.0;0
1_32;16206.0;35000.0;0
1_1;5272.0;55000.0;0
1_32;15187.0;35000.0;1
1_6;45368.0;25000.0;0
1_1;26388.0;87000.0;0
1_19;38053.8;50000.0;0
1_1;11539.0;30000.0;0
1_1;53189.0;85000.0;0
1_6;28788.0;20000.0;0
1_94;20525.0;35000.0;0
1_6;19719.0;20000.0;0
1_6;28777.0;63000.0;1
1_6;49789.0;40000.0;0
1_1;14680.0;27000.0;0
1_1;19009.0;18000.0;0
1_7;22118.0;25000.0;0
1_6;15959.0;30000.0;0
1_1;12429.0;25000.0;0
1_1;14109.0;31000.0;1
1_6;51958.0;30000.0;0
1_1;27089.0;37000.0;1
1_1;8579.0;35000.0;1
1_6;11660.0;20000.0;0
1_1;5860.0;65000.0;0
1_4;30168.0;50000.0;0
1_1;30020.0;20000.0;0
1_1;20368.0;25000.0;0
1_9;42488.0;50000.0;0
1_43;14967.0;35000.0;0
1_6;45588.0;40000.0;0
1_32;16106.0;20000.0;0
1_6;36528.1;20000.0;1
1_32;18043.0;21000.0;0
1_6;13309.0;15000.0;0
1_1;13329.0;33500.0;0
1_6;25763.33;20000.0;0
1_32;15703.0;25000.0;0
1_4;30659.0;100000.0;0
1_1;53980.0;45000.0;0
1_4;12312.0;15000.0;0
1_1;32968.0;54000.0;0
1_1;15036.0;32000.0;0
1_4;31768.0;20000.0;0
1_4;37063.0;40000.0;1
1_1;19719.0;15000.0;0
1_6;12168.0;35000.0;0
1_1;20359.0;45000.0;1
1_1;13468.0;17500.0;0
1_4;22636.0;81000.0;0
1_6;42588.0;35000.0;0
1_9;38280.0;40000.0;0
1_6;15073.0;25000.0;0
1_4;27450.0;65000.0;1
1_5;21990.0;25000.0;0
1_6;15818.0;20000.0;0
1_1;17060.98;28000.0;0
1_1;24476.0;24000.0;0
1_1;12486.67;35000.0;0
1_6;9172.0;35000.0;0
1_1;16607.0;25000.0;0
1_1;14398.0;10000.0;1
1_1;15198.0;31000.0;0
1_1;43027.0;33000.0;0
1_19;12943.8;15000.0;0
1_1;29689.0;60000.0;0
1_6;14418.0;17000.0;0
1_1;34960.0;25000.0;0
1_1;6225.77;27000.0;0
1_32;15813.0;75000.0;0
1_1;55689.0;44000.0;0
1_1;33898.0;40000.0;0
1_1;5980.0;30000.0;0
1_1;18328.0;10000.0;1
1_16;21744.0;17000.0;0
1_3;5866.0;55000.0;0
1_5;33958.0;45000.0;0
1_3;32867.0;40000.0;0
1_4;22279.0;60000.0;0
1_6;25467.0;30000.0;0
1_1;25980.0;55000.0;0
1_21;80991.0;100000.0;0
1_4;34772.0;100000.0;0
1_1;18298.0;25000.0;0
1_6;16977.0;35000.0;0
1_1;20768.0;24500.0;0
1_1;39180.0;90000.0;0
1_5;12670.0;25000.0;0
1_9;70082.1;40000.0;0
1_43;24160.0;25000.0;0
1_1;12968.0;36000.0;0
1_6;16990.0;21000.0;1
1_1;10260.23;40000.0;0
1_9;33282.0;40000.0;0
1_1;79470.0;72000.0;1
1_1;10529.0;30000.0;0
1_6;28969.0;22000.0;0
1_32;19184.0;20000.0;1
1_6;25119.0;25000.0;0
1_6;45888.0;23000.0;0
1_1;7653.33;12000.0;0
1_1;7990.0;28000.0;1
1_5;56269.0;45000.0;0
1_1;21369.0;19000.0;0
1_1;52268.0;40000.0;0
1_1;28543.0;76500.0;0
1_6;43479.0;60000.0;0
1_2;50211.9;20000.0;0
1_6;48568.0;50000.0;0
1_3;23392.0;46000.0;1
1_4;20890.0;35000.0;0
1_4;10560.0;25000.0;0
1_1;11068.0;29000.0;1
1_32;22548.89;35000.0;1
1_1;27089.0;50000.0;0
1_1;17157.0;25000.0;0
1_1;45679.0;70000.0;0
1_4;13029.0;20000.0;0
1_1;13209.0;25000.0;0
1_4;27176.0;55000.0;0
1_1;20990.0;35000.0;0
1_1;16878.0;33000.0;1
1_1;12977.0;29000.0;0
1_1;23728.0;63000.0;0
1_1;16319.0;25000.0;0
1_9;10364.0;50000.0;0
1_1;39056.0;45000.0;0
1_9;19422.0;35000.0;0
1_44;56288.0;150000.0;1
1_6;23918.0;20000.0;0
1_6;13159.0;24000.0;0
1_9;35901.0;75000.0;0
1_1;31088.0;18000.0;0
1_5;67289.0;31000.0;0
1_32;20096.0;43000.0;0
1_1;16339.0;45000.0;0
1_6;16329.0;35000.0;0
1_4;8541.0;17000.0;0
1_1;23990.0;20000.0;0
1_19;51264.9;45000.0;0
1_5;10960.0;55000.0;0
1_1;19068.0;19000.0;0
1_43;28713.64;30000.0;1
1_32;18178.0;40000.0;0
1_6;7589.0;45000.0;0
1_1;29225.0;14000.0;0
1_1;70340.0;90000.0;0
1_1;9570.0;20000.0;1
1_32;25777.78;25000.0;1
1_1;23939.0;20000.0;1
1_6;15448.0;25000.0;0
1_16;26082.0;35000.0;0
1_1;25990.0;50000.0;0
1_3;36258.0;60000.0;1
1_1;62279.0;100000.0;0
1_6;56869.0;40000.0;0
1_1;3680.0;35000.0;0
1_32;16170.0;90000.0;0
1_1;12886.0;53000.0;0
1_1;5246.39;25000.0;1
1_6;28679.0;45000.0;0
1_6;22118.0;25000.0;0
1_3;14318.0;20000.0;0
1_1;23732.22;25000.0;0
1_4;17288.0;30000.0;0
1_4;30041.0;95000.0;0
1_6;13848.0;27000.0;0
1_1;4990.0;12000.0;0
1_6;16678.0;30000.0;0
1_1;22769.0;40000.0;0
1_16;43533.0;25000.0;0
1_1;37990.0;89000.0;1
1_6;29169.0;22000.0;0
1_4;28859.0;58000.0;1
1_1;18137.0;47000.0;0
1_6;33396.0;48000.0;1
1_32;25104.0;200000.0;0
1_1;21612.5;15000.0;1
1_44;30066.0;45000.0;0
1_21;55433.7;55000.0;0
1_6;18008.0;60000.0;0
1_1;12670.0;43200.0;0
1_6;46227.0;43000.0;0
1_9;19990.0;30000.0;0
1_19;25247.7;22000.0;0
1_19;15130.8;12700.0;0
1_6;27177.0;45000.0;0
1_6;16419.0;17000.0;1
1_6;14319.0;28000.0;0
1_5;10000.0;32000.0;1
1_5;13131.0;43000.0;0
1_4;36558.0;34800.0;0
1_32;15625.0;30000.0;0
1_4;32058.0;52000.0;0
1_5;7691.0;35000.0;0
1_6;25969.0;120000.0;1
1_1;23089.0;20000.0;1
1_43;13479.0;30000.0;0
1_6;14777.0;16000.0;0
1_32;16125.0;18000.0;0
1_6;16253.33;12000.0;0
1_6;33543.0;48000.0;0
1_7;17868.0;20000.0;0
1_32;17457.78;14000.0;0
1_1;28378.0;28500.0;1
1_1;23007.0;31000.0;0
1_32;18112.0;40000.0;0
1_6;8877.78;20000.0;0
1_1;16065.0;50000.0;1
1_1;29379.0;24200.0;0
1_1;5990.0;30000.0;1
1_4;9093.0;25000.0;0
1_1;18987.0;30000.0;0
1_1;32532.22;13000.0;0
1_1;13968.0;18000.0;0
1_16;20834.0;45000.0;0
1_1;22758.0;20000.0;0
1_7;8185.57;24000.0;0
1_1;14278.0;45000.0;1
1_1;9053.19;28700.0;0
1_4;45837.0;33000.0;0
1_6;27588.0;25000.0;0
1_4;23452.0;31000.0;0
1_1;19503.0;48000.0;0
1_1;16968.0;50000.0;0
1_1;47990.0;50000.0;0
1_21;41971.3;50000.0;0
1_43;25151.77;55000.0;0
1_1;31278.0;50000.0;0
1_1;12469.0;44000.0;0
1_9;23840.0;80000.0;0
1_6;16798.0;30000.0;0
1_5;35991.0;60000.0;0
1_1;18286.67;15000.0;0
1_1;29798.0;55000.0;0
1_4;24621.11;40000.0;0
1_6;20129.1;72000.0;0
1_1;10708.0;35000.0;0
1_32;16168.0;43000.0;0
1_6;14161.0;26000.0;0
1_6;28798.86;43000.0;0
1_4;39990.0;45000.0;0
1_1;10063.83;18000.0;0
1_4;15418.0;18000.0;0
1_1;8489.0;43500.0;0
1_6;72620.0;55000.0;0
1_32;15267.0;30000.0;1
1_1;21219.0;27000.0;0
1_1;13459.0;20000.0;0
1_32;26923.0;60000.0;0
1_1;22118.0;28000.0;0
1_6;17830.0;25000.0;0
1_6;13318.0;7500.0;0
1_6;11639.0;30000.0;1
1_22;25911.9;25000.0;0
1_1;21979.0;16000.0;0
1_32;29144.0;21000.0;0
1_6;26338.0;20000.0;0
1_6;14069.0;28000.0;0
1_5;20128.0;30000.0;0
1_1;34047.0;19000.0;0
1_1;21619.0;80000.0;0
1_32;22666.0;25000.0;0
1_44;17177.0;50000.0;0
1_43;26178.0;50000.0;0
1_1;5870.0;18000.0;1
1_1;16529.0;60000.0;0
1_1;15508.0;48000.0;0
1_1;5190.0;50000.0;0
1_1;8107.69;45000.0;1
1_1;12899.0;25000.0;1
1_6;13959.0;18000.0;0
1_1;13798.0;25000.0;0
1_1;13679.0;28000.0;0
1_32;28263.0;35000.0;1
1_17;44991.0;25000.0;0
1_6;80868.0;60000.0;0
1_32;15411.0;48000.0;0
1_1;45044.0;62000.0;0
1_43;10889.0;25000.0;0
1_1;6790.0;38000.0;0
1_9;15880.0;25000.0;0
1_32;25039.0;55000.0;1
1_32;23021.0;38000.0;0
1_1;14989.0;50000.0;0
1_1;17739.0;23000.0;0
1_6;15678.0;40000.0;0
1_6;20857.0;70000.0;0
1_6;59279.0;47000.0;0
1_1;45537.0;35000.0;0
1_3;13980.0;35000.0;0
1_32;31937.0;35000.0;1
1_1;7939.0;27000.0;1
1_1;10896.59;25000.0;1
1_6;35668.0;35000.0;1
1_9;25833.6;33500.0;0
1_1;55278.0;52000.0;0
1_1;14260.0;20000.0;0
1_1;12319.0;29000.0;0
1_4;11190.0;25000.0;0
1_9;12789.0;78000.0;0
1_32;27459.0;45000.0;0
1_7;13826.0;38000.0;0
1_1;12919.0;50000.0;0
1_9;56933.0;35000.0;0
1_1;14109.0;15000.0;0
1_1;8239.0;22000.0;0
1_1;16288.0;50000.0;0
1_91;42475.0;25000.0;0
1_6;10169.0;25000.0;1
1_16;59094.0;25000.0;0
1_1;24308.0;22000.0;0
1_1;33737.0;40000.0;0
1_6;35958.0;19000.0;1
1_6;18628.0;20000.0;0
1_4;15579.0;36000.0;0
1_1;11876.67;28000.0;1
1_94;11177.0;36000.0;0
1_1;30577.0;30000.0;1
1_16;40283.0;25000.0;0
1_1;28079.0;44500.0;1
1_1;26089.0;20000.0;1
1_6;11629.0;31422.0;0
1_6;12978.0;25000.0;0
1_1;17454.0;45000.0;0
1_6;6588.0;63000.0;0
1_32;15141.0;35000.0;0
1_6;10029.0;18000.0;0
1_1;18304.55;37000.0;0
1_6;34058.0;60000.0;0
1_6;13908.0;40000.0;0
1_1;8299.0;11735.0;0
1_6;68989.0;45000.0;0
1_3;19216.0;60000.0;0
1_4;27279.0;30000.0;0
1_1;10639.0;35000.0;0
1_1;25810.0;30000.0;0
1_6;34843.33;45000.0;0
1_6;30000.0;45000.0;0
1_1;11209.0;36000.0;1
1_4;9090.0;18000.0;0
1_32;15524.0;20000.0;1
1_6;35049.0;45000.0;0
1_43;25058.0;60000.0;0
1_6;16008.89;23000.0;0
1_5;15406.0;10000.0;0
1_32;35313.0;40000.0;0
1_6;29768.0;30000.0;0
1_1;24358.0;40000.0;0
1_1;17960.0;65000.0;0
1_44;38368.0;25000.0;1
1_6;16729.0;23000.0;0
1_6;42588.0;35000.0;0
1_1;14059.0;13000.0;0
1_19;17811.9;27000.0;0
1_16;18891.0;25000.0;0
1_1;15169.0;38000.0;0
1_1;21048.1;20000.0;0
1_32;20987.0;30000.0;1
1_5;48180.0;35000.0;0
1_32;35096.0;30000.0;0
1_32;34384.0;50000.0;1
1_4;8990.0;18000.0;0
1_6;27679.0;30000.0;0
1_32;18328.0;25000.0;0
1_19;28171.8;35000.0;0
1_4;14378.0;35000.0;0
1_1;13908.0;20000.0;0
1_1;10760.0;20000.0;0
1_5;36370.0;80000.0;0
1_5;28500.0;250000.0;0
1_1;13354.0;37633.0;1
1_1;44779.0;55000.0;0
1_3;14558.0;15000.0;0
1_16;41742.0;80000.0;0
1_1;62669.0;60000.0;1
1_6;13989.0;25000.0;0
1_3;44480.0;65000.0;1
1_16;22383.0;36000.0;0
1_32;16714.0;30000.0;1
1_1;17958.0;50000.0;0
1_6;21939.0;25000.0;0
1_1;22019.0;24000.0;0
1_1;12509.0;45000.0;1
1_1;6490.0;45000.0;0
1_6;15258.0;23000.0;0
1_1;13668.0;30000.0;0
